111;113;15000;Ackerman, Gary L.
111;113;29707;Sherman, Brad
111;113;29776;Meeks, Gregory W.
111;113;29915;Moore, Dennis
111;113;29919;Capuano, Michael E.
111;113;29763;Hinojosa, Ruben
111;113;20147;Clay, William Lacy
111;113;29744;McCarthy, Carolyn
111;113;29942;Baca, Joe
111;113;20119;Lynch, Stephen F.
111;113;20341;Miller, Brad
111;113;20321;Scott, David
111;113;20529;Green, Al
111;113;20517;Cleaver, Emanuel
111;113;20509;Bean, Melissa L.
111;113;20537;Moore, Gwen
111;113;20732;Hodes, Paul W.
111;113;20727;Ellison, Keith
111;113;20711;Klein, Ron
111;113;20739;Wilson, Charles A.
111;113;20705;Perlmutter, Ed
111;113;20717;Donnelly, Joe
111;113;20749;Foster, Bill
111;113;20757;Carson, Andre
111;113;20762;Speier, Karen Lorraine Jacqueline (Jackie)
111;113;20761;Childers, Travis
111;113;20912;Minnick, Walt
111;113;20928;Adler, John H.
111;113;20942;Kilroy, Mary Jo
111;113;20939;Driehaus, Steve
111;113;20911;Kosmas, Suzanne M.
111;113;20908;Grayson, Alan
111;113;20907;Himes, James A.
111;113;20923;Peters, Gary C.
111;113;20935;Maffei, Daniel B.
111;113;29301;Bachus, Spencer
111;113;29327;Castle, Michael N.
111;113;29375;King, Peter T.
111;113;29321;Royce, Ed
111;113;29393;Lucas, Frank D.
111;113;14290;Paul, Ron
111;113;29349;Manzullo, Donald
111;113;29546;Jones, Walter B., Jr.
111;113;29912;Biggert, Judy.
111;113;29905;Miller, Gary G.
111;113;20146;Capito, Shelley Moore
111;113;20352;Hensarling, Jeb
111;113;20336;Garrett, Scott
111;113;20347;Barrett, Gresham
111;113;20345;Gerlach, Jim
111;113;20353;Neugebauer, Randy
111;113;20505;Price, Tom
111;113;20522;McHenry, Patrick T.
111;113;20539;Campbell, John
111;113;20113;Putnam, Adam
111;113;20728;Bachmann, Michele
111;113;20532;Marchant, Kenny
111;113;20332;McCotter, Thaddeus G.
111;113;20703;McCarthy, Kevin
111;113;20909;Posey, Bill
111;113;20915;Jenkins, Lynn
111;113;20936;Lee, Christopher John
111;113;20924;Paulsen, Erik
111;113;20929;Lance, Leonard
111;115;15064;Spratt, John M., Jr.
111;115;20525;Schwartz, Allyson Y.
111;115;15029;Kaptur, Marcy
111;115;29316;Becerra, Xavier
111;115;29571;Doggett, Lloyd
111;115;29588;Blumenauer, Earl
111;115;29702;Berry, Marion
111;115;29713;Boyd, Allen
111;115;29729;McGovern, Jim
111;115;20754;Tsongas, Nicola S. (Niki)
111;115;29745;Etheridge, Bob
111;115;20122;McCollum, Betty
111;115;20513;Melancon, Charlie
111;115;20723;Yarmuth, John A.
111;115;29132;Andrews, Robert E.
111;115;29109;DeLauro, Rosa
111;115;29144;Edwards, Chet
111;115;39307;Scott, Robert C.
111;115;20136;Langevin, James
111;115;20145;Larsen, Rick
111;115;20338;Bishop, Timothy
111;115;20537;Moore, Gwen
111;115;20952;Connolly, Gerald E.
111;115;20944;Schrader, Kurt
111;115;29939;Ryan, Paul
111;115;20336;Garrett, Scott
111;115;20316;Diaz-Balart, Mario
111;115;20352;Hensarling, Jeb
111;115;14647;Lungren, Daniel E.
111;115;29910;Simpson, Michael K.
111;115;20522;McHenry, Patrick T.
111;115;20503;Mack, Connie
111;115;20531;Conaway, K. Michael
111;115;20539;Campbell, John
111;115;90327;Alexander, Rodney
111;115;20738;Jordan, Jim
111;115;20307;Nunes, Devin
111;115;20953;Lummis, Cynthia M.
111;115;20940;Austria, Steve
111;115;29915;Moore, Dennis
111;115;29701;Aderholt, Robert
111;115;20925;Harper, Gregg
111;115;20755;Latta, Robert E.
111;124;14256;Miller, George
111;124;14430;Kildee, Dale E.
111;124;15619;Payne, Donald M.
111;124;29132;Andrews, Robert E.
111;124;39307;Scott, Robert C.
111;124;29309;Woolsey, Lynn
111;124;29763;Hinojosa, Ruben
111;124;29744;McCarthy, Carolyn
111;124;29730;Tierney, John
111;124;29748;Kucinich, Dennis
111;124;29931;Wu, David
111;124;29923;Holt, Rush D.
111;124;20108;Davis, Susan
111;124;20305;Grijalva, Raul M
111;124;20338;Bishop, Timothy
111;124;20744;Sestak, Joe
111;124;20720;Loebsack, David
111;124;20713;Hirono, Mazie K.
111;124;20743;Altmire, Jason
111;124;20716;Hare, Phil
111;124;20733;Clarke, Yvette D.
111;124;20706;Courtney, Joe
111;124;20731;Shea-Porter, Carol
111;124;20941;Fudge, Marcia
111;124;20904;Polis, Jared
111;124;20934;Tonko, Paul
111;124;111044;Pierluisi, Pedro R.
111;124;111050;Sablan, Gregorio
111;124;20927;Titus, Dina
111;124;29315;McKeon, Howard P. (Buck)
111;124;14675;Petri, Thomas E.
111;124;29361;Hoekstra, Peter
111;124;29327;Castle, Michael N.
111;124;29519;Souder, Mark E.
111;124;29362;Ehlers, Vernon J.
111;124;29912;Biggert, Judy.
111;124;20135;Platts, Todd Russell
111;124;20138;Wilson, Addison G. (Joe)
111;124;20333;Kline, John
111;124;20535;McMorris Rodgers, Cathy
111;124;20505;Price, Tom
111;124;20521;Foxx, Virginia
111;124;20357;Bishop, Rob
111;124;20916;Guthrie, Brett
111;124;20919;Cassidy, Bill
111;124;20903;McClintock, Tom
111;124;20963;Hunter, Duncan
111;124;20947;Roe, David P.
111;124;20955;Chu, Judy
111;124;20946;Thompson, Glenn
111;124;29315;McKeon, Howard P. (Buck)
111;124;20955;Chu, Judy
111;128;14280;Waxman, Henry A.
111;128;2605;Dingell, John D., Jr.
111;128;14435;Markey, Edward J.
111;128;15010;Boucher, Frederick C.
111;128;15454;Pallone, Frank, Jr.
111;128;15100;Gordon, Bart
111;128;29346;Rush, Bobby L.
111;128;29312;Eshoo, Anna G.
111;128;29360;Stupak, Bart
111;128;15603;Engel, Eliot L.
111;128;39304;Green, Gene
111;128;29710;DeGette, Diana
111;128;29774;Capps, Lois
111;128;29561;Doyle, Michael F.
111;128;29318;Harman, Jane
111;128;29911;Schakowsky, Janice D
111;128;29943;Gonzalez, Charles A.
111;128;29937;Inslee, Jay
111;128;29940;Baldwin, Tammy
111;128;20102;Ross, Mike
111;128;29926;Weiner, Anthony D.
111;128;20140;Matheson, Jim
111;128;20340;Butterfield, George Kenneth, Jr. (G.K.)
111;128;20513;Melancon, Charlie
111;128;20507;Barrow, John
111;128;29914;Hill, Baron P.
111;128;20538;Matsui, Doris O.
111;128;70501;Christensen, Donna Marie Christian
111;128;20708;Castor, Kathy
111;128;20724;Sarbanes, John P.
111;128;20707;Murphy, Christopher S.
111;128;20741;Space, Zachary T.
111;128;20702;McNerney, Jerry
111;128;20740;Sutton, Betty
111;128;20719;Braley, Bruce L.
111;128;20750;Welch, Peter
111;128;15085;Barton, Joe L.
111;128;94828;Hall, Ralph M.
111;128;15446;Upton, Frederick S.
111;128;15627;Stearns, Clifford B.
111;128;99342;Deal, Nathan
111;128;29525;Whitfield, Edward
111;128;29718;Shimkus, John M.
111;128;29501;Shadegg, John
111;128;29735;Blunt, Roy
111;128;29350;Buyer, Stephen E.
111;128;29505;Radanovich, George P.
111;128;29752;Pitts, Joseph R.
111;128;29775;Bono, Mary
111;128;29932;Walden, Greg
111;128;29921;Terry, Lee
111;128;20120;Rogers, Mike
111;128;29549;Myrick, Sue
111;128;20131;Sullivan, John
111;128;20346;Murphy, Tim
111;128;20355;Burgess, Michael
111;128;20351;Blackburn, Marsha
111;128;20319;Gingrey, Phil
111;128;20759;Scalise, Steve
111;128;90901;Griffith, Parker
111;128;20755;Latta, Robert E.
111;134;15005;Berman, Howard L.
111;134;15000;Ackerman, Gary L.
111;134;70302;Faleomavaega, Eni F. H.
111;134;15619;Payne, Donald M.
111;134;29707;Sherman, Brad
111;134;29715;Wexler, Robert
111;134;15603;Engel, Eliot L.
111;134;29731;Delahunt, William D.
111;134;29776;Meeks, Gregory W.
111;134;20106;Watson, Diane E.
111;134;29768;Smith, Adam
111;134;20516;Carnahan, Russ
111;134;20542;Sires, Albio
111;134;20952;Connolly, Gerald E.
111;134;20933;McMahon, Michael E.
111;134;15628;Tanner, John S.
111;134;39304;Green, Gene
111;134;29573;Jackson Lee, Sheila
111;134;29778;Lee, Barbara
111;134;29922;Berkley, Shelley
111;134;29925;Crowley, Joseph
111;134;20102;Ross, Mike
111;134;20341;Miller, Brad
111;134;20321;Scott, David
111;134;20501;Costa, Jim
111;134;20727;Ellison, Keith
111;134;20701;Giffords, Gabrielle
111;134;20711;Klein, Ron
111;134;15634;Ros-Lehtinen, Ileana
111;134;14863;Smith, Christopher H.
111;134;15014;Burton, Dan
111;134;15413;Gallegly, Elton
111;134;15621;Rohrabacher, Dana
111;134;29349;Manzullo, Donald
111;134;29321;Royce, Ed
111;134;14290;Paul, Ron
111;134;20100;Flake, Jeff
111;134;20117;Pence, Mike
111;134;20138;Wilson, Addison G. (Joe)
111;134;20101;Boozman, John
111;134;20347;Barrett, Gresham
111;134;20503;Mack, Connie
111;134;20518;Fortenberry, Jeff
111;134;20530;McCaul, Michael T.
111;134;20528;Poe, Ted
111;134;39300;Inglis, Bob
111;134;20758;Bilirakis, Gus
111;134;29309;Woolsey, Lynn
111;134;29335;Deutch, Theodore E.
111;138;15072;Towns, Edolphus
111;138;15104;Kanjorski, Paul E.
111;138;29379;Maloney, Carolyn B.
111;138;29587;Cummings, Elijah E.
111;138;29748;Kucinich, Dennis
111;138;29730;Tierney, John
111;138;20147;Clay, William Lacy
111;138;20106;Watson, Diane E.
111;138;20119;Lynch, Stephen F.
111;138;15019;Cooper, Jim
111;138;20952;Connolly, Gerald E.
111;138;70303;Norton, Eleanor Holmes
111;138;29564;Kennedy, Patrick J.
111;138;29717;Davis, Danny K.
111;138;20330;Van Hollen, Chris
111;138;20533;Cuellar, Henry
111;138;20732;Hodes, Paul W.
111;138;20707;Murphy, Christopher S.
111;138;20750;Welch, Peter
111;138;20749;Foster, Bill
111;138;20762;Speier, Karen Lorraine Jacqueline (Jackie)
111;138;20939;Driehaus, Steve
111;138;20107;Issa, Darrell
111;138;15014;Burton, Dan
111;138;39316;McHugh, John M.
111;138;29331;Mica, John L.
111;138;29519;Souder, Mark E.
111;138;20135;Platts, Todd Russell
111;138;15455;Duncan, John J., Jr.
111;138;20342;Turner, Mike
111;138;20506;Westmoreland, Lynn A.
111;138;20522;McHenry, Patrick T.
111;138;20521;Foxx, Virginia
111;138;29508;Bilbray, Brian P.
111;138;20738;Jordan, Jim
111;138;20100;Flake, Jeff
111;138;20518;Fortenberry, Jeff
111;138;20949;Chaffetz, Jason
111;138;20954;Quigley, Mike
111;138;15029;Kaptur, Marcy
111;138;20955;Chu, Judy
111;138;20914;Schock, Aaron
111;138;20926;Luetkemeyer, Blaine
111;138;39310;Cao, Anh “Joseph”
111;142;29777;Brady, Robert A.
111;142;29504;Lofgren, Zoe
111;142;29919;Capuano, Michael E.
111;142;29943;Gonzalez, Charles A.
111;142;20108;Davis, Susan
111;142;20302;Davis, Artur
111;142;14647;Lungren, Daniel E.
111;142;20703;McCarthy, Kevin
111;142;20925;Harper, Gregg
111;156;10713;Conyers, John, Jr.
111;156;15005;Berman, Howard L.
111;156;15010;Boucher, Frederick C.
111;156;29377;Nadler, Jerrold
111;156;39307;Scott, Robert C.
111;156;29383;Watt, Melvin
111;156;29504;Lofgren, Zoe
111;156;29573;Jackson Lee, Sheila
111;156;29106;Waters, Maxine
111;156;29731;Delahunt, William D.
111;156;29715;Wexler, Robert
111;156;20748;Cohen, Steve
111;156;20712;"Johnson, Henry C. ""Hank"", Jr."
111;156;111044;Pierluisi, Pedro R.
111;156;29348;Gutierrez, Luis V.
111;156;29707;Sherman, Brad
111;156;29940;Baldwin, Tammy
111;156;29943;Gonzalez, Charles A.
111;156;29926;Weiner, Anthony D.
111;156;20104;Schiff, Adam
111;156;20310;Sanchez, Linda
111;156;20504;Wasserman Schultz, Debbie
111;156;20935;Maffei, Daniel B.
111;156;15445;Smith, Lamar S.
111;156;14657;Sensenbrenner, F. James, Jr.
111;156;15092;Coble, Howard
111;156;15413;Gallegly, Elton
111;156;39308;Goodlatte, Robert W.
111;156;14647;Lungren, Daniel E.
111;156;20107;Issa, Darrell
111;156;20143;Forbes, J. Randy
111;156;20325;King, Steve
111;156;20304;Franks, Trent
111;156;20527;Gohmert, Louie
111;156;20738;Jordan, Jim
111;156;20528;Poe, Ted
111;156;20949;Chaffetz, Jason
111;156;20910;Rooney, Thomas J.
111;156;20925;Harper, Gregg
111;156;20954;Quigley, Mike
111;156;29335;Deutch, Theodore E.
111;156;20904;Polis, Jared
111;156;20955;Chu, Judy
111;164;14448;Rahall, Nick Joe, II
111;164;14430;Kildee, Dale E.
111;164;70302;Faleomavaega, Eni F. H.
111;164;15245;Abercrombie, Neil
111;164;15454;Pallone, Frank, Jr.
111;164;29903;Napolitano, Grace F.
111;164;29923;Holt, Rush D.
111;164;20305;Grijalva, Raul M
111;164;70701;Bordallo, Madeleine Z. .
111;164;20501;Costa, Jim
111;164;20523;Boren, Dan
111;164;111050;Sablan, Gregorio
111;164;20930;Heinrich, Martin
111;164;14256;Miller, George
111;164;14435;Markey, Edward J.
111;164;15410;DeFazio, Peter A.
111;164;29380;Hinchey, Maurice D.
111;164;70501;Christensen, Donna Marie Christian
111;164;29710;DeGette, Diana
111;164;29769;Kind, Ron
111;164;29774;Capps, Lois
111;164;29937;Inslee, Jay
111;164;29942;Baca, Joe
111;164;20349;Herseth Sandlin, Stephanie
111;164;20724;Sarbanes, John P.
111;164;20731;Shea-Porter, Carol
111;164;20754;Tsongas, Nicola S. (Niki)
111;164;20921;Kratovil, Frank, Jr.
111;164;111044;Pierluisi, Pedro R.
111;164;29580;Hastings, Richard (Doc)
111;164;14066;Young, Donald E.
111;164;15413;Gallegly, Elton
111;164;15455;Duncan, John J., Jr.
111;164;20100;Flake, Jeff
111;164;20137;Brown, Henry E., Jr.
111;164;20535;McMorris Rodgers, Cathy
111;164;20527;Gohmert, Louie
111;164;20357;Bishop, Rob
111;164;20134;Shuster, Bill
111;164;20704;Lamborn, Doug
111;164;20729;Smith, Adrian
111;164;20756;Wittman, Robert J.
111;164;20753;Broun, Paul C., Jr.
111;164;20918;Fleming, John
111;164;20906;Coffman, Mike
111;164;20949;Chaffetz, Jason
111;164;20953;Lummis, Cynthia M.
111;164;20903;McClintock, Tom
111;164;20919;Cassidy, Bill
111;164;20932;Lujan, Ben Ray
111;173;14265;Oberstar, James L.
111;173;14448;Rahall, Nick Joe, II
111;173;15410;DeFazio, Peter A.
111;173;15453;Costello, Jerry F.
111;173;70303;Norton, Eleanor Holmes
111;173;29377;Nadler, Jerrold
111;173;29328;Brown, Corrine
111;173;29325;Filner, Bob
111;173;39305;Johnson, Eddie Bernice
111;173;15637;Taylor, Gene
111;173;29587;Cummings, Elijah E.
111;173;29705;Tauscher, Ellen
111;173;29721;Boswell, Leonard L.
111;173;29396;Holden, Tim
111;173;29938;Baird, Brian
111;173;20145;Larsen, Rick
111;173;29919;Capuano, Michael E.
111;173;20338;Bishop, Timothy
111;173;20328;Michaud, Michael H.
111;173;20516;Carnahan, Russ
111;173;29903;Napolitano, Grace F.
111;173;20508;Lipinski, Daniel
111;173;20713;Hirono, Mazie K.
111;173;20743;Altmire, Jason
111;173;20726;Walz, Timothy J.
111;173;20737;Shuler, Heath
111;173;20736;Arcuri, Michael A.
111;173;20700;Mitchell, Harry E.
111;173;20746;Carney, Christopher P.
111;173;20734;Hall, John J.
111;173;20751;Kagen, Steve
111;173;20748;Cohen, Steve
111;173;20752;Richardson, Laura
111;173;20542;Sires, Albio
111;173;20763;Edwards, Donna F.
111;173;15049;Ortiz, Solomon P.
111;173;20716;Hare, Phil
111;173;20943;Boccieri, John A.
111;173;20922;Schauer, Mark H.
111;173;20905;Markey, Betsy
111;173;20901;Griffith, Parker
111;173;20933;McMahon, Michael E.
111;173;20951;Perriello, Thomas S.P.
111;173;20927;Titus, Dina
111;173;20931;Teague, Harry
111;173;29331;Mica, John L.
111;173;14066;Young, Donald E.
111;173;14675;Petri, Thomas E.
111;173;15092;Coble, Howard
111;173;15455;Duncan, John J., Jr.
111;173;29362;Ehlers, Vernon J.
111;173;29539;Lobiondo, Frank A.
111;173;29722;Moran, Jerry
111;173;29905;Miller, Gary G.
111;173;20137;Brown, Henry E., Jr.
111;173;20116;Johnson, Timothy V.
111;173;20135;Platts, Todd Russell
111;173;20124;Graves, Samuel
111;173;20134;Shuster, Bill
111;173;20101;Boozman, John
111;173;20146;Capito, Shelley Moore
111;173;20345;Gerlach, Jim
111;173;20316;Diaz-Balart, Mario
111;173;20526;Dent, Charles W.
111;173;20503;Mack, Connie
111;173;20506;Westmoreland, Lynn A.
111;173;20540;Schmidt, Jean
111;173;20331;Miller, Candice S.
111;173;20742;Fallin, Mary
111;173;20709;Buchanan, Vern
111;173;20755;Latta, Robert E.
111;173;20759;Scalise, Steve
111;173;20916;Guthrie, Brett
111;173;20917;Cao, Anh “Joseph”
111;173;20914;Schock, Aaron
111;173;20948;Olson, Pete
111;173;20759;Scalise, Steve
111;173;20958;Garamendi, John J.
111;173;20712;"Johnson, Henry C. ""Hank"", Jr."
111;176;15444;Slaughter, Louise M.
111;176;29729;McGovern, Jim
111;176;29337;Hastings, Alcee L.
111;176;20538;Matsui, Doris O.
111;176;20306;Cardoza, Dennis
111;176;20750;Welch, Peter
111;176;20708;Castor, Kathy
111;176;20736;Arcuri, Michael A.
111;176;20740;Sutton, Betty
111;176;14813;Dreier, David
111;176;29336;Diaz-Balart, Lincoln
111;176;29759;Sessions, Pete
111;176;20521;Foxx, Virginia
111;176;20705;Perlmutter, Ed
111;176;20920;Pingree, Chellie
111;176;20904;Polis, Jared
111;182;15100;Gordon, Bart
111;182;15453;Costello, Jerry F.
111;182;39305;Johnson, Eddie Bernice
111;182;29309;Woolsey, Lynn
111;182;29931;Wu, David
111;182;29938;Baird, Brian
111;182;20341;Miller, Brad
111;182;20508;Lipinski, Daniel
111;182;20701;Giffords, Gabrielle
111;182;20763;Edwards, Donna F.
111;182;20941;Fudge, Marcia
111;182;20932;Luján, Ben Ray
111;182;20934;Tonko, Paul
111;182;20901;Griffith, Parker
111;182;29742;Rothman, Steven R.
111;182;20140;Matheson, Jim
111;182;20350;Davis, Lincoln
111;182;20326;Chandler, A.B.
111;182;20516;Carnahan, Russ
111;182;29914;Hill, Baron P.
111;182;20700;Mitchell, Harry E.
111;182;20739;Wilson, Charles A.
111;182;20945;Dahlkemper, Kathleen A.
111;182;20908;Grayson, Alan
111;182;20911;Kosmas, Suzanne M.
111;182;20923;Peters, Gary C.
111;182;94828;Hall, Ralph M.
111;182;14657;Sensenbrenner, F. James, Jr.
111;182;15445;Smith, Lamar S.
111;182;15621;Rohrabacher, Dana
111;182;29356;Bartlett, Roscoe G.
111;182;29362;Ehlers, Vernon J.
111;182;29393;Lucas, Frank D.
111;182;29912;Biggert, Judy.
111;182;20123;Akin, W. Todd
111;182;20353;Neugebauer, Randy
111;182;39300;Inglis, Bob
111;182;20530;McCaul, Michael T.
111;182;20316;Diaz-Balart, Mario
111;182;29508;Bilbray, Brian P.
111;182;20729;Smith, Adrian
111;182;20753;Broun, Paul C., Jr.
111;182;20948;Olson, Pete
111;182;20958;Garamendi, John J.
111;184;29378;Velazquez, Nydia M.
111;184;29915;Moore, Dennis
111;184;20737;Shuler, Heath
111;184;20945;Dahlkemper, Kathleen A.
111;184;20944;Schrader, Kurt
111;184;20902;Kirkpatrick, Ann
111;184;20950;Nye, Glenn C.
111;184;20328;Michaud, Michael H.
111;184;20509;Bean, Melissa L.
111;184;20508;Lipinski, Daniel
111;184;20743;Altmire, Jason
111;184;20733;Clarke, Yvette D.
111;184;20906;Coffman, Mike
111;184;20718;Ellsworth, Brad
111;184;20744;Sestak, Joe
111;184;20900;Bright, Bobby
111;184;20901;Griffith, Parker
111;184;20913;Halvorson, Deborah L.
111;184;20124;Graves, Samuel
111;184;29356;Bartlett, Roscoe G.
111;184;20123;Akin, W. Todd
111;184;20325;King, Steve
111;184;20506;Westmoreland, Lynn A.
111;184;20527;Gohmert, Louie
111;184;20742;Fallin, Mary
111;184;20709;Buchanan, Vern
111;184;20926;Luetkemeyer, Blaine
111;184;20914;Schock, Aaron
111;184;20946;Thompson, Glenn
111;186;29504;Lofgren, Zoe
111;186;20326;Chandler, A.B.
111;186;20340;Butterfield, George Kenneth, Jr. (G.K.)
111;186;20708;Castor, Kathy
111;186;20750;Welch, Peter
111;186;20300;Bonner, Jo
111;186;20347;Barrett, Gresham
111;186;20333;Kline, John
111;186;20531;Conaway, K. Michael
111;186;20526;Dent, Charles W.
111;186;20925;Harper, Gregg
111;186;20530;McCaul, Michael T.
111;192;29325;Filner, Bob
111;192;29328;Brown, Corrine
111;192;29703;Snyder, Vic
111;192;20328;Michaud, Michael H.
111;192;20349;Herseth Sandlin, Stephanie
111;192;20700;Mitchell, Harry E.
111;192;20734;Hall, John J.
111;192;20913;Halvorson, Deborah L.
111;192;20951;Perriello, Thomas S.P.
111;192;20931;Teague, Harry
111;192;29771;Rodriguez, Ciro D.
111;192;20717;Donnelly, Joe
111;192;20702;McNerney, Jerry
111;192;20741;Space, Zachary T.
111;192;20726;Walz, Timothy J.
