Halsey,,3971
Harper,,4089
Hathaway,,4191
Heath,,4268
Howell,,4646
Inge,,4803
Jackson,,4847
Johnson,,4982
Kavanagh,,5103
Kent,,5194
King,,5261
Lawrence,,5508
Leavitt,,5547
Letcher,,5622
Love,,5791
Lyon,,5863
Lytle,,5868
Mann,,5961
Mardis,,5980
Marshall,,6007
Martindale,,6044
McIntire,,6277
McKean,,6286
McVean,,6388
Miner,,6546
Mitchell,,6560
Mitchell,,6573
Moore,,6651
Morgan,,6681
Morris,,6716
Murphy,,6812
Naudain,,6846
Osgood,,7096
Pierson,,7445
Plummer,,7497
Pope,,7527
Porter,,7530
Randolph,,7723
Robbins,,7940
Selden,,8354
Shepley,,8443
Singleton,,
Slade,,8565
Smith,,8670
Stevenson,,8919
Stoddert,,8967
Swift,,9124
Taylor,,9236
Thomas,,9306
Tompkins,,9415
Tweedy,,9535
Van Houten,,9622
Watmough,,9868
Whallon,,9976
Whittlesey,,10079
Wilde,,10105
Wilson,,10214
Young,,10438
Leigh,,5597
Allan,,95
Anthony,,213
Ash,,257
Ashley,,268
Bailey,,343
Banks,,407
Barton,,497
Bean,,551
Beaumont,,558
Bockee,,814
Bovee,,890
Brown,,1098
Brown,,1122
Bunch,,1236
Burns,,1298
Campbell,,1463
Chambers,,1628
Chapin,,1649
Chetwood,,1687
Claiborne,,1738
Clark,,1784
Coffee,,1898
Cramer,,2142
Crane,,2145
Davis,,2417
Denny,,2506
Dickson,,2578
Doubleday,,2681
Dunlap,,2769
Efner,,2878
Ewing,,3043
Farlin,,3063
Forester,,3276
Fowler,,3328
Fuller,,3398
Fuller,,3402
Gillet,,3598
Goldsborough,,3655
Grayson,,3772
Hall,,3943
Hard,,4048
Hardin,,4052
Harper,,4086
Harrison,,4135
Hawes,,4205
Hazeltine,,4254
Henderson,,4313
Hiester,,4395
Hoar,,4464
Howell,,4647
Hubbard,,4667
Huntington,,4765
Huntsman,,4771
Jackson,,4865
Janes,,4890
Jarvis,,4896
Johnson,,4988
Jones,,5024
Judson,,5084
Kennon,,5191
King,,5266
Kinnard,,5281
Knight,,5339
Lane,,5439
Lansing,,5468
Laporte,,5475
Lay,,5526
Lea,,5532
Lee,,5557
Lee,,5561
Lee,,5569
Love,,5794
Loyall,,5819
Lucas,,5821
Mann,,5955
Manning,,5964
Mason,,6057
Mason,,6060
Mason,,6064
McCarty,,6139
McComas,,6166
McLene,,6343
Miller,,6489
Miller,,6505
Page,,7161
Parker,,7195
Parks,,7207
Patterson,,7258
Pearce,,7281
Pearson,,7287
Pettigrew,,7378
Peyton,,7387
Pinckney,,7456
Reynolds,,7835
Roane,,7935
Robinson,,7983
Ruggles,,8109
Sanford,,
Schenck,,8257
Schley,,8266
Seymour,,8388
Shepard,,8441
Shinn,,8472
Sickles,,8504
Sloane,,8583
Spangler,,8762
Steele,,8871
Storer,,8991
Sutherland,,9095
Terrell,,
Thomson,,9351
Turner,,9518
Turrill,,9529
Wall,,9757
Wardwell,,9826
Washington,,9856
Wayne,,9887
White,,10012
White,,10029
White,,
Wildman,,10108
Dana,,2314
Nicholas,,6912
Page,,7157
Parker,,7202
Spence,,8779
Strange,,9012
Van Buren,,9595
Alexander,,83
Allen,,106
Andrews,,196
Beers,,580
Bicknell,,689
Birdsall,,728
Boon,,852
Bouldin,,879
Brodhead,,1059
Bronson,,1067
Bruyn,,1169
Buchanan,,1182
Calhoon,,1417
Cambreleng,,1431
Carter,,1551
Chambers,,1630
Chaney,,1643
Cheatham,,1681
Cilley,,1728
Claiborne,,1737
Clay,,1809
Cleveland,,1837
Clowney,,1856
Coffin,,1902
Cushman,,2282
Cuthbert,,2284
Darlington,,2340
De Graff,,2466
Dunn,,2772
Edwards,,2867
Ewing,,3038
Farrington,,3071
Fletcher,,3219
Fry,,3383
Gallup,,3443
Gholson,,3551
Glascock,,3623
Graham,,3738
Grant,,3753
Grantland,,3757
Gray,,3766
Grennell,,3812
Haley,,3928
Hamer,,3978
Harlan,,4076
Harper,,4085
Haynes,,4238
Herod,,4360
Holsey,,4541
Holt,,4544
Howard,,4623
Hubley,,4682
Hunter,,4764
Ingham,,4810
Jackson,,4853
Kilgore,,5238
Klingensmith,,5323
Lawler,,5506
Legaré,,5588
Linn,,5689
Logan,,5745
Loomis,,5773
Loomis,,5774
Lumpkin,,5837
Lyon,,5864
Martin,,6034
Maury,,6091
May,,6105
McKim,,6307
McKinley,,6310
Menefee,,6412
Milligan,,6521
Moore,,6631
Morgan,,6687
Morris,,6711
Mouton,,6770
Muhlenberg,,6783
Murray,,6822
Noble,,6943
Norvell,,6977
Noyes,,6982
Owens,,7136
Palmer,,7178
Parker,,7188
Patterson,,7257
Patton,,7265
Phelps,,7402
Phillips,,7417
Potts,,7562
Prentiss,,7600
Prentiss,,7601
Preston,,7608
Reily,,7819
Richardson,,7879
Roane,,7937
Robertson,,7963
Robinson,,7974
Rumsey,,8114
Sawyer,,8241
Sheffer,,8427
Shepler,,8442
Shields,,8468
Sibley,,8501
Smith,,8614
Smith,,8674
Smith,,8675
Snyder,,8731
Southgate,,8753
Spencer,,8785
Standifer,,8832
Stone,,8986
Stuart,,9051
Taylor,,9234
Titus,,9400
Vail,,9583
Vanderveer,,9606
Webster,,9906
Weeks,,9912
Whittlesey,,10078
Whittlesey,,10080
Word,,10371
Young,,10453
Merrick,,6427
Trotter,,9480
Williams,,10181
Allen,,118
Allen,,120
Alvord,,149
Anderson,,168
Anderson,,181
Beatty,,556
Beirne,,586
Betts,,682
Biddle,,695
Bond,,842
Brackenridge,,944
Brown,,1096
Bynum,,1362
Carr,,1529
Carroll,,1539
Carter,,1553
Chapman,,
Chinn,,1700
Connor,,2002
Cooper,,2060
Crabb,,2124
Craig,,2135
Crary,,2152
Crockett,,2188
Curtis,,2270
Davee,,2350
Davies,,2370
Davis,,2395
De La Montanya,,2475
Dennis,,2502
Dickerson,,2562
Dixon,,2622
Doe,,2644
Downing,,
Earll,,2818
Ely,,2954
Fine,,3148
Fisher,,3164
Fletcher,,3217
Galbraith,,3429
Garland,,3477
Garland,,3479
Graves,,3761
Griffin,,3821
Grinnell,,3838
Grundy,,3865
Hammond,,4011
Hand,,4029
Harrison,,4122
Hawes,,4208
Hawkins,,4217
Henderson,,4309
Hill,,4412
Hill,,4413
Hillen Solomon,,4432
Hoffman,,4491
Holleman,,4521
Holt,,4542
Howard,,4631
Jackson,,4864
Jenifer,,4910
Johnston,,5000
Jones,,5053
Kemble,,5160
Kempshall,,5162
Kille,,5242
Lawrence,,5507
Leadbetter,,5538
Leet,,5575
Leonard,,5614
Mallory,,5939
Marvin,,6049
McCarty,,6141
McClure,,6162
McCulloch,,6200
Mercer,,6415
Mitchell,,6555
Monroe,,6595
Montgomery,,6609
Morris,,6714
Naylor,,6847
Palen,,7170
Parris,,7213
Paynter,,7275
Peck,,7297
Petrikin,,7375
Potter,,7560
Prentiss,,7599
Ramsey,,7707
Rariden,,7740
Reed,,7789
Ripley,,7912
Rives,,7928
Robinson,,7991
Rogers,,8025
Russell,,8127
Ryall,,8154
Samuels,,8192
Shepard,,8439
Smith,,8599
Smith,,8648
Southard,,8752
Storrs,,8998
Strong,,9039
Swearingen,,9111
Tallmadge,,9172
Tappan,,9177
Taylor,,9223
Thompson,,9342
Vanderpoel,,9605
Vroom,,9692
Wagener,,9709
Wagner,,9712
Williams,,10174
Williams,,10178
Worthington,,10377
Anderson,,160
Graham,,3739
Porter,,7531
Harrison,,4138
Tyler,,9542
Alford,,91
Allen,,105
Andrews,,197
Andrews,,199
Appleton,,219
Archer,,225
Arnold,,249
Aycrigg,,305
Babcock,,313
Banks,,408
Barrow,,469
Barton,,496
Bates,,513
Bayard,,527
Beeson,,582
Birdseye,,729
Black,,742
Blair,,763
Boardman,,811
Borden,,860
Bowne,,922
Brewster,,1019
Briggs,,1033
Brockway,,1054
Bronson,,1066
Butler,,1349
Butler,,1355
Butler,,1357
Caldwell,,1406
Caldwell,,1413
Calhoun,,1420
Campbell,,1465
Caruthers,,1558
Cary,,1562
Casey,,1579
Childs,,1693
Chittenden,,1710
Choate,,1711
Clark,,1775
Clarke,,1801
Clayton,,1825
Clifford,,1841
Cowen,,2103
Cravens,,2154
Crawford,,2160
Cushing,,2277
Dimock,,2602
Doan,,2627
Doig,,2645
Eastman,,2824
Edwards,,2868
Edwards,,2870
Egbert,,2880
Evans,,3007
Everett,,3027
Ferris,,3118
Floyd,,3232
Fornance,,3279
Foster,,3298
Foster,,3316
Fulton,,3411
Gamble,,3448
Gates,,3505
Gerry,,3543
Goode,,3667
Granger,,3750
Greig,,3811
Gustine,,3883
Habersham,,3893
Hall,,3939
Halstead,,3974
Harris,,4118
Hastings,,4179
Hastings,,4182
Hays,,4246
Henry,,4343
Hook,,4551
Houck,,4599
Hunt,,4743
Irwin,,4829
Jack,,4840
James,,4883
Johnson,,4996
Jones,,5037
Keim,,5128
Kerr,,5209
Lawrence,,5514
Lincoln,,5669
Linn,,5686
Lowell,,5811
Mallory,,5938
Marchand,,5975
Marshall,,5996
Marshall,,6008
Mason,,6056
Mason,,6062
Mathiot,,6077
Mattocks,,6088
Maxwell,,6096
Maynard,,6113
McClellan,,6147
McClellan,,6152
McKennan,,6295
McKeon,,6302
McRoberts,,6381
Medill,,6402
Meriwether,,6425
Miller,,6491
Mitchell,,6553
Morehead,,6666
Morgan,,6673
Morris,,6700
Morrow,,6728
Newhard,,6896
Nisbet,,6934
Ogle,,7035
Oliver,,7065
Osborne,,7095
Owsley,,7140
Partridge,,7225
Pendleton,,7323
Pickens,,7426
Plumer,,7491
Pope,,7525
Powell,,7570
Proffit,,7633
Ramsey,,7705
Randall,,7710
Randall,,7711
Randolph,,7724
Rencher,,7822
Reynolds,,7832
Ridgway,,7899
Riggs,,7905
Rives,,7929
Rogers,,8027
Roosevelt,,8052
Russell,,8129
Russell,,8142
Saltonstall,,8184
Sanford,,8207
Sergeant,,8365
Sewall,,8375
Shaw,,8422
Shields,,8467
Simonton,,8525
Slade,,8566
Snyder,,8734
Sprigg,,8808
Stokely,,8968
Stratton,,9013
Stuart,,9049
Sumter,,9089
Sweeny,,9115
Taliaferro,,9167
Tillinghast,,9384
Toland,,9407
Tomlinson,,9412
Triplett,,9478
Trotti,,9481
Trumbull,,9491
Van Buren,,9594
Van Rensselaer,,9628
Walker,,9753
Wallace,,9762
Ward,,9806
Warren,,9845
Washington,,9858
Watterson,,9879
Westbrook,,9964
White,,10018
White,,10035
Williams,,10154
Williams,,10168
Williams,,10170
Williams,,10185
Woodbridge,,10339
Woodbury,,10341
Yorke,,10430
Young,,10435
Young,,10445
Crafts,,2128
McDuffie,,6232
Sprague,,8805
Wilcox,,10103
Allen,,130
Arrington,,254
Ashe,,260
Bagby,,334
Baker,,370
Barnard,,443
Beardsley,,553
Belser,,619
Bidlack,,696
Black,,738
Blackwell,,759
Bossier,,871
Bower,,901
Breese,,999
Brengle,,1003
Brinkerhoff,,1040
Brown,,1094
Brown,,1115
Burke,,1262
Burnell,,1284
Campbell,,1456
Carpenter,,1522
Cary,,1564
Cary,,1566
Catlin,,1599
Causin,,1606
Chappell,,1661
Chilton,,1695
Clinch,,1843
Clinton,,1850
Coles,,1937
Colquitt,,1954
Cooper,,2053
Cross,,2197
Dana,,2312
Davis,,2405
Dean,,2444
Dellet,,2485
Dickinson,,2570
Duncan,,2756
Ellis,,2920
Elmer,,2944
Farlee,,3058
Florence,,3228
Foster,,3304
Frick,,3373
Fuller,,3395
Gilmer,,3613
Green,,3774
Green,,3787
Hamlin,,4000
Hammett,,4004
Hannegan,,4041
Hardin,,4053
Hays,,4245
Haywood,,4250
Herrick,,4363
Hubbell,,4679
Huger,,4696
Hughes,,4705
Irvin,,4818
Jarnagin,,4893
Jenks,,4921
Johnson,,4945
Johnson,,4985
Jones,,5049
Kennedy,,5182
Kirkpatrick,,5293
La Branche,,5389
Lamar,,
Leonard,,5613
Yulee,,
Lucas,,5824
Lyon,,5866
Mathews,,6073
McCauslen,,6142
Millen,,6473
Moore,,6633
Newton,,6908
Niles,,6931
Parmenter,,7209
Patterson,,7254
Potter,,7554
Pratt,,7597
Preston,,7604
Purdy,,7653
Rayner,,7758
Read,,7761
Reding,,7776
Reed,,7778
Robinson,,7990
Rodney,,8015
Rogers,,8022
Russell,,8130
Sample,,8188
Saunders,,8228
Semple,,8360
Senter,,8364
Sevier,,8373
Seymour,,8387
Simons,,8523
Smith,,8657
Spence,,8780
Steenrod,,8878
Stetson,,8904
Stewart,,8939
Stiles,,8951
Stone,,8974
Strong,,9035
Summers,,9081
Tucker,,9502
Tyler,,9539
Vanmeter,,9624
Wethered,,9969
White,,10011
White,,10033
Wilkins,,10120
Williams,,10148
Wise,,10286
Wright,,10398
Dickinson,,2569
Foster,,3306
Francis,,3335
Johnson,,4959
Polk,,7507
Anderson,,175
Arnold,,243
Bell,,609
Benton,,654
Black,,744
Brinkerhoff,,1041
Brockenbrough,,1052
Brown,,1128
Buffington,,1219
Campbell,,1458
Campbell,,1469
Carroll,,1537
Chalmers,,1618
Chapman,,1651
Chapman,,1658
Chipman,,1705
Clark,,1766
Collin,,1944
Constable,,2008
Cottrell,,2088
Cranston,,2149
Cullom,,2238
Culver,,2244
Cunningham,,2254
Dargan,,2336
Darragh,,2345
Davis,,2399
Dawson,,2427
Dayton,,2441
De Mott,,2488
Dillingham,,2596
Dix,,2614
Dobbin,,2628
Dunlap,,2768
Ellett,,2905
Ellsworth,,2937
Erdman,,2979
Ewing,,3037
Ewing,,3039
Fairfield,,3049
Garvin,,3497
Giles,,3583
Gordon,,3699
Graham,,3733
Greene,,3788
Grover,,3862
Hastings,,4180
Henry,,4334
Herrick,,4365
Hoge,,4500
Hough,,4601
Hubard,,4661
Hungerford,,4741
Hunt,,4744
Huntington,,4768
Jenness,,4923
Johnson,,4974
Jones,,5062
Kennedy,,5176
Lawrence,,5513
Leib,,5595
Lewis,,5629
Long,,5755
Martin,,6014
Martin,,6031
Martin,,
McClean,,6144
McConnell,,6168
McCrate,,6192
McDaniel,,6209
McDowell,,6231
McHenry,,6272
Miller,,6519
Morris,,6707
Moseley,,6747
Moulton,,6766
Newton,,6906
Niven,,6935
Owen,,7132
Parrish,,7214
Payne,,7274
Pennybacker,,7331
Perrill,,7353
Perry,,7358
Peyton,,7388
Price,,7617
Rathbun,,7742
Relfe,,7820
Ripley,,7914
Ritter,,7923
Roberts,,7955
Runk,,8115
Scamman,,8249
Seaman,,8332
Severance,,8372
Sims,,8536
Smith,,8600
Smith,,8687
Speight,,8777
St. John,,8180
Starkweather,,8852
Strong,,9037
Sturgeon,,9061
Sykes,,9138
Taylor,,9235
Thomasson,,9313
Tibbatts,,9375
Tilden,,9382
Towns,,9431
Tredway,,9462
Trumbo,,9488
Turney,,9524
Vance,,9597
Webster,,9903
Westcott,,9966
Wheaton,,9982
Wood,,10322
Woodruff,,10349
Woodworth,,10366
Wright,,10397
Yancey,,10411
Yell,,10424
Yost,,10433
Young,,10436
Cilley,,1729
Abbott,,3
Adams,,34
Ashley,,263
Atkinson,,283
Baldwin,,391
Barringer,,468
Barrow,,471
Bedinger,,572
Belcher,,588
Berrien,,669
Birdsall,,725
Black,,745
Blackmar,,756
Blanchard,,779
Botts,,874
Bradbury,,946
Bradley,,952
Brady,,965
Brown,,1101
Buckner,,1211
Calhoun,,1418
Canby,,1471
Chapman,,1656
Chase,,1670
Clapp,,1745
Clark,,1764
Clarke,,1789
Clarke,,1796
Cocke,,1889
Collins,,1951
Cranston,,2150
Crozier,,2218
Cummins,,2253
Darling,,2338
Davis,,2394
Dickey,,2566
Donnell,,2657
Downs,,2708
Dromgoole,,2733
Duncan,,2757
Duncan,,2763
Eckert,,2836
Edsall,,2858
Edwards,,2875
Embree,,2957
Faran,,3055
Farrelly,,3069
Felch,,3093
Fisher,,3165
Flournoy,,3230
Foote,,3259
French,,3371
Fries,,3376
Fulton,,3406
Gaines,,3424
Gayle,,3513
Goggin,,3647
Greeley,,3773
Gregory,,3808
Hale,,3916
Hall,,3948
Hammons,,4015
Hampton,,4017
Haskell,,4174
Henley,,4325
Hill,,4410
Holley,,4522
Holmes,,4533
Hornbeck,,4581
Hubbard,,4673
Hudson,,4687
Hunt,,4750
Ingersoll,,94804
Ingersoll,,4808
Irvin,,4817
Jackson,,4845
Jameson,,4888
Johnson,,4968
Jones,,5048
Kennon,,5192
Lahm,,5407
Lawrence,,5516
Lawrence,,5519
Lewis,,5635
Ligon,,5660
Lord,,5777
Mangum,,5952
Marvin,,6046
McClelland,,6153
McIlvaine,,6273
McKay,,6284
Miller,,6486
Mullin,,6790
Murphy,,6808
Nicoll,,6927
Palfrey,,7171
Pendleton,,7322
Petrie,,7374
Pilsbury,,7454
Pollock,,7513
Preston,,7607
Rockhill,,8000
Rockwell,,8003
Roman,,8044
Sawyer,,8242
Sherrill,,8459
Simpson,,8531
Sims,,8534
Slingerland,,8576
Smith,,8604
Smith,,
Spruance,,8818
St. John,,8179
Starkweather,,8853
Stewart,,8927
Strohm,,9027
Tallmadge,,9170
Thibodeaux,,9280
Thompson,,9336
Thompson,,9337
Tompkins,,9419
Turner,,9523
Tweedy,,
Underwood,,9558
Warren,,9840
Wick,,10083
Wiley,,10112
Williams,,10149
Borland,,865
Dodge,,2640
Fitzgerald,,3185
Johnson,,4961
King,,5275
Metcalfe,,6446
Moor,,6623
Walker,,9743
Albertson,,64
Alexander,,81
Alston,,147
Anderson,,176
Andrews,,194
Ashmun,,272
Atchison,,277
Badger,,330
Bay,,523
Bell,,605
Bokee,,829
Booth,,855
Bowdon,,895
Bowlin,,915
Breck,,989
Brisbin,,1043
Brown,,1139
Buel,,1216
Bullard,,1228
Butler,,1336
Butler,,1351
Caldwell,,1405
Calvin,,1430
Casey,,1573
Clarke,,1790
Clay,,1810
Clemens,,1827
Cole,,1925
Conger,,1979
Conrad,,2004
Cooper,,2048
Crowell,,2209
Danner,,2331
Dawson,,2431
Deberry,,2454
Dickey,,2565
Dickinson,,2577
Duer,,2744
Eliot,,2894
Evans,,3019
Ewing,,3036
Featherston,,3088
Freedley,,3353
Gerry,,3542
Gilbert,,3572
Goodenow,,3673
Gott,,3720
Gould,,3722
Grinnell,,3836
Hackett,,3895
Halloway,,3965
Hampton,,4018
Haralson,,4046
Harmanson,,4079
Hay,,4224
Haymond,,4234
Henry,,4345
Hilliard,,4436
Hoagland,,4460
Holmes,,4535
Houston,,4613
Hubbard,,4664
Inge,,4802
Jackson,,4868
Johnson,,4969
Kaufman,,5102
Kerr,,5207
King,,5257
King,,5262
King,,5264
King,,5273
La Sére,,5484
Leffler,,5583
Levin,,5626
Littlefield,,5706
Mann,,5960
Marsh,,5994
McDowell,,6225
McGaughey,,6247
McKissock,,6318
McLean,,6334
McWillie,,6391
Miller,,6478
Miller,,6496
Morehead,,6665
Morris,,6706
Morse,,6735
Morton,,6739
Morton,,6740
Nelson,,6875
Nes,,6877
Newman,,6898
Norris,,6961
Ogle,,7034
Otis,,7109
Owen,,7128
Parker,,7201
Peck,,7296
Phoenix,,7424
Pitman,,7470
Potter,,7555
Putnam,,7661
Reed,,7793
Reynolds,,7830
Risley,,7916
Root,,8058
Rose,,8061
Rumsey,,8113
Sawtelle,,8234
Seddon,,8342
Shepperd,,8447
Silvester,,8512
Smith,,8691
Soulé,,8745
Sprague,,8804
Stetson,,8903
Stewart,,8932
Strong,,9041
Thompson,,9325
Thompson,,9326
Thompson,,9344
Thurman,,9368
Thurston,,
Underhill,,9556
Upham,,9570
Van Dyke,,9611
Vinton,,9679
Walden,,9725
Waldo,,9728
Wales,,9733
Wellborn,,9932
Whitcomb,,10003
White,,10028
Whittlesey,,10081
Wilson,,10229
Wood,,10319
Wright,,10388
Young,,10456
Barnwell,,457
Elmore,,2946
Ewing,,3041
Frémont,,3366
Pratt,,7596
Rhett,,7841
Winthrop,,10284
Fillmore,,3140
Allen,,101
Andrews,,192
Appleton,,218
Averett,,297
Babcock,,315
Barrere,,462
Bartlett,,492
Beale,,541
Bell,,601
Bibighaus,,687
Bowie,,908
Bowne,,921
Boyd,,930
Bragg,,967
Brodhead,,1061
Brown,,1110
Buell,,1217
Burrows,,1311
Burt,,1313
Busby,,1325
Cabell,,1378
Cable,,1383
Caldwell,,1411
Campbell,,1466
Cartter,,1555
Cass,,1582
Chapman,,1653
Clark,,1777
Cleveland,,1836
Colcock,,1917
Conger,,1980
Cottman,,2085
Daniel,,2324
Darby,,2334
Davis,,2382
Dimmick,,2600
Dockery,,2632
Dodge,,2642
Doty,,2680
Duncan,,2759
Evans,,3002
Fay,,3084
Ficklin,,3129
Fish,,3160
Floyd,,3236
Fowler,,3327
Freeman,,3356
Gaylord,,3515
Gentry,,3530
Geyer,,3548
Gilmore,,3615
Goodenow,,3672
Gorman,,3713
Hall,,3959
Hammond,,4005
Harper,,4084
Hart,,4144
Hascall,,4170
Haws,,4223
Hebard,,4273
Holladay,,4515
Horsford,,4587
Howard,,4632
Howe,,4639
Howe,,4641
Hunter,,4763
Ives,,4835
Jackson,,4860
James,,4881
Jenkins,,4918
Johnson,,4966
Johnson,,4972
Jones,,5040
King,,5260
Kuhns,,5373
Landry,,5437
Little,,5700
Mann,,5957
Marshall,,5997
Martin,,6024
McCorkle,,6175
McLanahan,,6322
Meade,,6397
Miner,,6543
Molony,,6585
Moore,,6634
Moore,,6637
Morehead,,6667
Morrison,,6723
Murphey,,6803
Nabers,,6840
Newton,,6904
Outlaw,,7118
Parker,,7189
Peaslee,,7291
Penn,,7326
Penniman,,7328
Perkins,,7348
Polk,,7510
Price,,7615
Rantoul,,7738
Reed,,7785
Robie,,7971
Robinson,,7982
Ross,,8077
Rusk,,8121
Russell,,8134
Sabine,,8166
Sackett,,8168
Schermerhorn,,8261
Schoolcraft,,8271
Schoonmaker,,8273
Scurry,,8331
Seymour,,8382
Sibley,,
Smart,,8591
Snow,,8730
Stanly,,8841
Stephens,,8884
Stockton,,8965
Stone,,8980
Strother,,9043
Sutherland,,9096
Sweetser,,9121
Thompson,,9315
Thompson,,9323
Townshend,,9442
Tuck,,9493
Venable,,9659
Walbridge,,9722
Wallace,,9761
Walsh,,9789
Ward,,9825
Weightman,,
Welch,,9926
Wells,,9944
White,,10004
Wilcox,,10102
Wildrick,,10109
Williams,,10138
Woodward,,10362
Adams,,41
Brooke,,1069
Cathcart,,1598
Charlton,,1664
De Saussure,,2526
Dixon,,2615
Meriwether,,6423
Toucey,,9425
Weller,,9934
Pierce,,7435
Abercrombie,,10
Allen,,123
Allen,,135
Ashe,,262
Atherton,,278
Bailey,,340
Barry,,479
Belcher,,589
Bell,,606
Benton,,658
Bissell,,736
Boody,,848
Boyd,,931
Bugg,,1222
Campbell,,1444
Carpenter,,1520
Chamberlain,,1621
Chandler,,1636
Chase,,1665
Chase,,1666
Chastain,,1675
Chrisman,,1712
Churchwell,,1726
Clark,,1782
Clayton,,1822
Cook,,2019
Corwin,,2077
Crocker,,2186
Cullom,,2240
Cumming,,2246
Cutting,,2290
Davis,,2411
Dean,,2445
Dent,,2515
Dickinson,,2571
Disney,,2610
Drum,,2735
Dunbar,,2755
Dunham,,2765
Eastman,,2823
Eddy,,2840
Edgerton,,2845
Edmands,,2850
Ellison,,2929
Evans,,3015
Everett,,3026
Everhart,,3032
Ewing,,3040
Farley,,3059
Franklin,,3343
Gamble,,3444
Giddings,,
Goodrich,,3680
Green,,3776
Grey,,3814
Harlan,,4074
Harris,,4117
Hastings,,4178
Henn,,4326
Hibbard,,4380
Hiester,,4392
Hill,,4407
Hillyer,,4438
Houston,,4615
Howe,,4640
Hughes,,4697
Hunt,,4749
Ingersoll,,4805
Johnson,,4958
Jones,,5027
Jones,,5032
Jones,,5060
Kerr,,5206
Kittredge,,5313
Kurtz,,5380
Lamb,,5418
Lancaster,,
Lewis,,5632
Lilly,,5663
Lindsley,,5682
Lyon,,5862
Macdonald,,5872
Macy,,5897
Maurice,,6090
Mayall,,6106
McCulloch,,6201
McNair,,6365
Middleswarth,,6458
Morrison,,6720
Muhlenberg,,6782
Murray,,6827
Noble,,6940
Olds,,7051
Parker,,7204
Peck,,7295
Peckham,,7298
Perkins,,7341
Perkins,,7349
Pettit,,7383
Phelps,,7404
Phillips,,7416
Pratt,,7592
Preston,,7606
Reese,,7801
Ritchey,,7917
Rowe,,8093
Russell,,8141
Scudder,,8328
Seymour,,8386
Shannon,,8404
Shower,,8492
Skelton,,8557
Smith,,8625
Smyth,,8716
Snodgrass,,8725
Sollers,,8738
Stanton,,8844
Stanton,,8846
Stevens,,8909
Stratton,,9016
Straub,,9019
Stuart,,9050
Stuart,,9052
Stuart,,9053
Taylor,,9219
Taylor,,9220
Teller,,9247
Thompson,,9330
Tracy,,9448
Trout,,9483
Tweed,,9533
Upham,,9566
Van Sant,,9633
Walbridge,,9723
Walker,,9756
Walley,,9773
Walsh,,9786
Wentworth,,9955
Westbrook,,9965
Williams,,10156
Witte,,10300
Brainerd,,969
Gillette,,3602
Reid,,7808
Rockwell,,8004
Aiken,,53
Akers,,59
Albright,,66
Allison,,139
Anderson,,
Ball,,393
Barbour,,423
Barclay,,428
Bayly,,534
Bell,,603
Bell,,610
Bennett,,637
Benson,,651
Biggs,,706
Bishop,,732
Bradshaw,,962
Broom,,1084
Butler,,1334
Cadwalader,,1386
Campbell,,1459
Chapman,,
Child,,1691
Clarke,,1788
Cobb,,1867
Cox,,2116
Cullen,,2235
Cumback,,2245
Davis,,2387
Day,,2436
De Witt,,2543
Denver,,2518
Dickson,,2582
Dunn,,2771
Durkee,,2793
Edwards,,2864
Emrie,,2962
Evans,,3016
Fitzpatrick,,3192
Flagler,,3199
Foster,,3313
Fuller,,3397
Fuller,,3399
Galloway,,3442
Gilbert,,3579
Hall,,3931
Harris,,4113
Harrison,,4132
Haven,,4200
Herbert,,4351
Hodges,,4479
Hoffman,,4490
Holloway,,4527
Horton,,4589
Hughston,,4708
Iverson,,4833
Johnson,,4990
Kennett,,5188
Kidwell,,5230
King,,5271
Knight,,5337
Knowlton,,5345
Knox,,5346
Lake,,5412
Lindley,,5674
Lumpkin,,5836
Mace,,5876
Marshall,,5995
Maxwell,,6094
McCarty,,6138
McMullen,,6362
Meacham,,6392
Miller,,6495
Miller,,6498
Miller,,6508
Moore,,6645
Oliver,,7057
Oliver,,7062
Packer,,7145
Paine,,7168
Pearce,,7283
Peck,,7294
Pelton,,7314
Pennington,,7329
Porter,,7534
Pringle,,7629
Pugh,,7643
Puryear,,7659
Reade,,7766
Rivers,,7927
Robison,,7994
Sabin,,8164
Sage,,8174
Sapp,,8216
Scott,,8300
Seward,,8378
Simmons,,8515
Slidell,,8575
Smith,,8706
Sneed,,8720
Stranahan,,9011
Swope,,9137
Thorington,,9354
Thurston,,9370
Trafton,,9454
Tyson,,9546
Vail,,9582
Valk,,9587
Wakeman,,9719
Walker,,9752
Warner,,9831
Watson,,9871
Welch,,9929
Wells,,9941
Wells,,9945
Wheeler,,9991
Whitfield,,
Whitney,,10073
Williams,,10161
Woodworth,,10364
Wright,,10385
Yulee,,10462
Bigler,,709
Comegys,,1961
Buchanan,,1186
Abbott,,8
Ahl,,50
Andrews,,198
Arnold,,246
Bates,,517
Bennett,,638
Billinghurst,,711
Bishop,,735
Bliss,,797
Bowie,,910
Brenton,,1010
Bright,,1038
Broderick,,1057
Brooks,,1082
Bryan,,1170
Burns,,1297
Caruthers,,1559
Caskie,,1580
Chaffee,,1615
Chapman,,1654
Clark,,1761
Clawson,,1805
Clay,,1811
Cockerill,,1890
Comins,,1964
Damrell,,2311
Davis,,2393
Davis,,2415
Davis,,2416
Dean,,2447
Dewart,,2539
Dodd,,2635
Dowdell,,2698
Durfee,,2789
Edie,,2849
Elliott,,2914
Eustis,,2999
Ferguson,,
Fitch,,3177
